fixture_id,home_id,home_name,away_id,away_name,score_home,score_away,timestamp,venue_id,venue,venue_city,league,league_id,league_country,winner_home,winner_away
924398,78,Bordeaux,1301,Rodez,,,1685731500,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,,
871887,89,Dijon,1063,Saint Etienne,2.0,1.0,1659186000,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,True,False
924361,78,Bordeaux,105,Valenciennes,0.0,0.0,1659200400,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,,
871890,90,Guingamp,1297,PAU,4.0,0.0,1659200400,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,True,False
871888,92,Nimes,88,Caen,0.0,1.0,1659200400,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,False,True
871889,111,Le Havre,101,Grenoble,0.0,0.0,1659200400,652.0,Stade Océane,Le Havre,Ligue 2,62,France,,
871883,112,Metz,87,Amiens,3.0,0.0,1659200400,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,True,False
871882,431,Quevilly,1301,Rodez,0.0,0.0,1659200400,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,,
871886,1305,Bastia,433,Laval,0.0,2.0,1659200400,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,False,True
871884,3012,Annecy,113,Niort,1.0,2.0,1659200400,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,False,True
871885,115,Sochaux,114,Paris FC,0.0,0.0,1659379500,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,,
871891,1063,Saint Etienne,92,Nimes,1.0,1.0,1659790800,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,,
871896,87,Amiens,3012,Annecy,1.0,0.0,1659805200,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,True,False
871895,101,Grenoble,115,Sochaux,1.0,0.0,1659805200,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
871894,105,Valenciennes,111,Le Havre,1.0,0.0,1659805200,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,True,False
871897,113,Niort,1305,Bastia,1.0,4.0,1659805200,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
871893,114,Paris FC,431,Quevilly,2.0,1.0,1659805200,12585.0,Stade Charléty,Paris,Ligue 2,62,France,True,False
871892,433,Laval,90,Guingamp,1.0,2.0,1659805200,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,False,True
871898,1297,PAU,89,Dijon,0.0,0.0,1659805200,,Stade du Hameau,Pau,Ligue 2,62,France,,
924362,1301,Rodez,78,Bordeaux,0.0,3.0,1659805200,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,False,True
871899,88,Caen,112,Metz,1.0,0.0,1659984300,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,True,False
871908,90,Guingamp,114,Paris FC,0.0,0.0,1660395600,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,,
924363,78,Bordeaux,113,Niort,1.0,0.0,1660410000,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
871905,89,Dijon,88,Caen,2.0,2.0,1660410000,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,,
871906,92,Nimes,1301,Rodez,1.0,0.0,1660410000,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,True,False
871907,111,Le Havre,1297,PAU,1.0,1.0,1660410000,652.0,Stade Océane,Le Havre,Ligue 2,62,France,,
871901,112,Metz,105,Valenciennes,2.0,0.0,1660410000,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,True,False
871903,115,Sochaux,87,Amiens,0.0,1.0,1660410000,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,False,True
871904,1305,Bastia,101,Grenoble,3.0,0.0,1660410000,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
871902,3012,Annecy,433,Laval,0.0,1.0,1660410000,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,False,True
871900,431,Quevilly,1063,Saint Etienne,2.0,2.0,1660589100,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,,
871909,1063,Saint Etienne,111,Le Havre,0.0,6.0,1661000400,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,False,True
871913,87,Amiens,1305,Bastia,3.0,1.0,1661014800,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,True,False
871917,88,Caen,90,Guingamp,4.0,1.0,1661014800,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,True,False
871915,89,Dijon,92,Nimes,2.0,1.0,1661014800,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,True,False
871912,105,Valenciennes,431,Quevilly,0.0,0.0,1661014800,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
871914,113,Niort,114,Paris FC,2.0,1.0,1661014800,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,True,False
871910,433,Laval,112,Metz,3.0,3.0,1661014800,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,,
871916,1297,PAU,115,Sochaux,0.0,3.0,1661014800,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,False,True
871911,1301,Rodez,3012,Annecy,2.0,2.0,1661014800,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,,
924364,101,Grenoble,78,Bordeaux,0.0,0.0,1661193900,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,,
924365,78,Bordeaux,90,Guingamp,0.0,1.0,1661605200,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,False,True
871919,112,Metz,89,Dijon,1.0,2.0,1661605200,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,False,True
871925,92,Nimes,433,Laval,1.0,0.0,1661619600,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,True,False
871923,105,Valenciennes,1063,Saint Etienne,2.0,2.0,1661619600,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
871926,111,Le Havre,87,Amiens,1.0,1.0,1661619600,652.0,Stade Océane,Le Havre,Ligue 2,62,France,,
871922,114,Paris FC,88,Caen,1.0,1.0,1661619600,12585.0,Stade Charléty,Paris,Ligue 2,62,France,,
871921,115,Sochaux,113,Niort,3.0,0.0,1661619600,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
871918,431,Quevilly,1297,PAU,2.0,1.0,1661619600,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,True,False
871924,1305,Bastia,1301,Rodez,0.0,2.0,1661619600,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,False,True
871920,3012,Annecy,101,Grenoble,0.0,0.0,1661619600,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,,
924366,78,Bordeaux,431,Quevilly,4.0,0.0,1661885100,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
871931,87,Amiens,114,Paris FC,1.0,1.0,1661885100,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,,
871934,88,Caen,1297,PAU,1.0,1.0,1661885100,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,,
871933,89,Dijon,3012,Annecy,0.0,2.0,1661885100,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,False,True
871935,90,Guingamp,115,Sochaux,1.0,2.0,1661885100,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
871930,101,Grenoble,92,Nimes,3.0,2.0,1661885100,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
871932,113,Niort,105,Valenciennes,0.0,1.0,1661885100,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
871928,433,Laval,111,Le Havre,1.0,3.0,1661885100,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,False,True
871927,1063,Saint Etienne,1305,Bastia,5.0,0.0,1661885100,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,True,False
871929,1301,Rodez,112,Metz,1.0,4.0,1661885100,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,False,True
871940,87,Amiens,101,Grenoble,1.0,0.0,1662144300,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,True,False
871939,105,Valenciennes,92,Nimes,3.0,2.0,1662144300,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,True,False
871943,111,Le Havre,88,Caen,2.0,1.0,1662144300,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
871937,112,Metz,3012,Annecy,0.0,0.0,1662144300,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,,
871938,115,Sochaux,433,Laval,4.0,1.0,1662144300,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
871936,431,Quevilly,113,Niort,3.0,3.0,1662144300,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,,
871941,1305,Bastia,89,Dijon,1.0,0.0,1662144300,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
924367,114,Paris FC,78,Bordeaux,1.0,3.0,1662210000,12585.0,Stade Charléty,Paris,Ligue 2,62,France,False,True
871942,1297,PAU,1063,Saint Etienne,2.0,2.0,1662403500,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,,
924368,1063,Saint Etienne,78,Bordeaux,2.0,0.0,1662814800,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,True,False
871953,88,Caen,87,Amiens,3.0,1.0,1662829200,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,True,False
871951,89,Dijon,115,Sochaux,0.0,2.0,1662829200,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,False,True
871952,92,Nimes,1305,Bastia,0.0,0.0,1662829200,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,,
871949,101,Grenoble,114,Paris FC,1.0,2.0,1662829200,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,False,True
871950,113,Niort,111,Le Havre,0.0,1.0,1662829200,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
871947,433,Laval,1297,PAU,0.0,1.0,1662829200,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,False,True
871948,1301,Rodez,105,Valenciennes,1.0,1.0,1662829200,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,,
871946,3012,Annecy,431,Quevilly,1.0,0.0,1662829200,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,True,False
871945,112,Metz,90,Guingamp,3.0,6.0,1663008300,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,False,True
924369,78,Bordeaux,89,Dijon,2.0,1.0,1663419600,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
871962,90,Guingamp,1063,Saint Etienne,2.0,1.0,1663419600,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,True,False
871958,87,Amiens,113,Niort,3.0,0.0,1663434000,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,True,False
871957,101,Grenoble,88,Caen,1.0,0.0,1663434000,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
871961,111,Le Havre,3012,Annecy,2.0,0.0,1663434000,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
871956,114,Paris FC,1301,Rodez,1.0,2.0,1663434000,12585.0,Stade Charléty,Paris,Ligue 2,62,France,False,True
871955,115,Sochaux,92,Nimes,3.0,1.0,1663434000,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
871954,431,Quevilly,433,Laval,1.0,3.0,1663434000,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,False,True
871960,1297,PAU,105,Valenciennes,1.0,0.0,1663434000,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,True,False
871959,1305,Bastia,112,Metz,1.0,0.0,1663434000,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
871963,1063,Saint Etienne,101,Grenoble,2.0,2.0,1664629200,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,,
871971,88,Caen,431,Quevilly,0.0,1.0,1664643600,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,False,True
871969,89,Dijon,111,Le Havre,0.0,0.0,1664643600,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,,
871970,92,Nimes,114,Paris FC,0.0,1.0,1664643600,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,False,True
871967,105,Valenciennes,115,Sochaux,2.0,1.0,1664643600,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,True,False
871964,112,Metz,1297,PAU,1.0,0.0,1664643600,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,True,False
871968,113,Niort,90,Guingamp,0.0,0.0,1664643600,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,,
871966,1301,Rodez,87,Amiens,0.0,1.0,1664643600,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,False,True
871965,3012,Annecy,1305,Bastia,0.0,2.0,1664643600,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,False,True
924370,433,Laval,78,Bordeaux,1.0,2.0,1664822700,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,False,True
871944,90,Guingamp,1301,Rodez,0.0,0.0,1664909100,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,,
924371,78,Bordeaux,112,Metz,2.0,0.0,1665234000,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
871976,87,Amiens,89,Dijon,2.0,1.0,1665248400,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,True,False
871979,88,Caen,113,Niort,1.0,0.0,1665248400,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,True,False
871980,90,Guingamp,3012,Annecy,0.0,4.0,1665248400,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
871975,101,Grenoble,433,Laval,3.0,2.0,1665248400,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
871978,111,Le Havre,1305,Bastia,3.0,0.0,1665248400,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
871974,114,Paris FC,105,Valenciennes,0.0,1.0,1665248400,12585.0,Stade Charléty,Paris,Ligue 2,62,France,False,True
871972,431,Quevilly,92,Nimes,3.0,1.0,1665248400,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,True,False
871977,1297,PAU,1301,Rodez,2.0,2.0,1665248400,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,,
871973,115,Sochaux,1063,Saint Etienne,2.0,1.0,1665427500,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
871981,1063,Saint Etienne,114,Paris FC,0.0,2.0,1665838800,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,False,True
871988,89,Dijon,431,Quevilly,0.0,0.0,1665853200,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,,
871989,92,Nimes,87,Amiens,2.0,0.0,1665853200,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,True,False
871986,105,Valenciennes,90,Guingamp,1.0,0.0,1665853200,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,True,False
871982,112,Metz,115,Sochaux,0.0,0.0,1665853200,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,,
871987,113,Niort,101,Grenoble,0.0,3.0,1665853200,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
871984,433,Laval,88,Caen,4.0,0.0,1665853200,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,True,False
871985,1301,Rodez,111,Le Havre,1.0,1.0,1665853200,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,,
871983,3012,Annecy,1297,PAU,0.0,2.0,1665853200,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,False,True
924372,1305,Bastia,78,Bordeaux,1.0,1.0,1666032300,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,,
871993,87,Amiens,1063,Saint Etienne,0.0,1.0,1666443600,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,False,True
924373,78,Bordeaux,3012,Annecy,1.0,0.0,1666458000,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
871997,88,Caen,1301,Rodez,2.0,0.0,1666458000,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,True,False
871998,90,Guingamp,1305,Bastia,1.0,1.0,1666458000,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,,
871992,101,Grenoble,105,Valenciennes,1.0,0.0,1666458000,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
871994,113,Niort,89,Dijon,2.0,1.0,1666458000,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,True,False
871991,114,Paris FC,433,Laval,0.0,0.0,1666458000,12585.0,Stade Charléty,Paris,Ligue 2,62,France,,
871990,115,Sochaux,431,Quevilly,2.0,2.0,1666458000,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,,
871995,1297,PAU,92,Nimes,1.0,0.0,1666458000,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,True,False
871996,111,Le Havre,112,Metz,2.0,0.0,1666637100,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
924374,92,Nimes,78,Bordeaux,1.0,0.0,1667656800,664.0,Stade des Costières,Nîmes,Ligue 2,62,France,True,False
872006,89,Dijon,90,Guingamp,1.0,1.0,1667671200,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,,
872004,105,Valenciennes,88,Caen,1.0,1.0,1667671200,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
871999,431,Quevilly,111,Le Havre,0.0,1.0,1667671200,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,False,True
872002,433,Laval,113,Niort,2.0,1.0,1667671200,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,True,False
872007,1297,PAU,87,Amiens,2.0,1.0,1667671200,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,True,False
872003,1301,Rodez,101,Grenoble,0.0,1.0,1667671200,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,False,True
872005,1305,Bastia,114,Paris FC,0.0,1.0,1667671200,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,False,True
872001,3012,Annecy,115,Sochaux,2.0,1.0,1667671200,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,True,False
872000,112,Metz,1063,Saint Etienne,3.0,2.0,1667850300,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,True,False
872008,1063,Saint Etienne,1301,Rodez,0.0,2.0,1668261600,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,False,True
924375,78,Bordeaux,1297,PAU,1.0,1.0,1668276000,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,,
872013,87,Amiens,431,Quevilly,0.0,2.0,1668276000,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,False,True
872015,88,Caen,3012,Annecy,0.0,0.0,1668276000,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,,
872016,90,Guingamp,111,Le Havre,0.0,1.0,1668276000,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
872012,101,Grenoble,89,Dijon,0.0,0.0,1668276000,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,,
872014,113,Niort,92,Nimes,1.0,1.0,1668276000,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,,
872011,114,Paris FC,112,Metz,1.0,4.0,1668276000,12585.0,Stade Charléty,Paris,Ligue 2,62,France,False,True
872010,115,Sochaux,1305,Bastia,1.0,0.0,1668276000,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
872009,433,Laval,105,Valenciennes,1.0,0.0,1668276000,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,True,False
872019,3012,Annecy,1063,Saint Etienne,2.0,1.0,1672070400,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,True,False
924376,111,Le Havre,78,Bordeaux,1.0,0.0,1672077900,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
872023,89,Dijon,433,Laval,5.0,0.0,1672084800,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,True,False
872025,92,Nimes,90,Guingamp,1.0,2.0,1672084800,19777.0,Stade des Antonins,Nîmes,Ligue 2,62,France,False,True
872021,105,Valenciennes,87,Amiens,1.0,1.0,1672084800,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
872018,112,Metz,113,Niort,0.0,0.0,1672084800,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,,
872020,115,Sochaux,1301,Rodez,1.0,0.0,1672084800,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,True,False
872017,431,Quevilly,101,Grenoble,2.0,0.0,1672084800,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,True,False
872024,1297,PAU,114,Paris FC,0.0,1.0,1672084800,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,False,True
872022,1305,Bastia,88,Caen,1.0,0.0,1672084800,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
924377,78,Bordeaux,115,Sochaux,2.0,1.0,1672416000,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,True,False
872026,1063,Saint Etienne,88,Caen,1.0,1.0,1672423500,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,,
872034,90,Guingamp,431,Quevilly,0.0,2.0,1672430400,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
872031,101,Grenoble,112,Metz,0.0,1.0,1672430400,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,False,True
872032,113,Niort,1297,PAU,2.0,1.0,1672430400,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,True,False
872029,114,Paris FC,111,Le Havre,0.0,0.0,1672430400,12585.0,Stade Charléty,Paris,Ligue 2,62,France,,
872028,433,Laval,87,Amiens,0.0,3.0,1672430400,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,False,True
872030,1301,Rodez,89,Dijon,2.0,1.0,1672430400,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,True,False
872033,1305,Bastia,105,Valenciennes,1.0,0.0,1672430400,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
872027,3012,Annecy,92,Nimes,0.0,0.0,1672430400,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,,
872040,87,Amiens,90,Guingamp,1.0,1.0,1673379900,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,,
924378,88,Caen,78,Bordeaux,2.0,2.0,1673379900,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,,
872042,92,Nimes,112,Metz,1.0,4.0,1673379900,19777.0,Stade des Antonins,Nîmes,Ligue 2,62,France,False,True
872039,105,Valenciennes,3012,Annecy,2.0,2.0,1673379900,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
872043,111,Le Havre,115,Sochaux,1.0,0.0,1673379900,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
872037,114,Paris FC,89,Dijon,2.0,1.0,1673379900,12585.0,Stade Charléty,Paris,Ligue 2,62,France,True,False
872035,431,Quevilly,1305,Bastia,1.0,1.0,1673379900,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,,
872036,1063,Saint Etienne,433,Laval,1.0,0.0,1673379900,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,True,False
872041,1297,PAU,101,Grenoble,0.0,0.0,1673379900,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,,
872038,1301,Rodez,113,Niort,1.0,1.0,1673379900,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,,
924379,78,Bordeaux,87,Amiens,1.0,1.0,1673639100,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,,
872050,89,Dijon,105,Valenciennes,2.0,1.0,1673639100,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,True,False
872052,90,Guingamp,101,Grenoble,2.0,4.0,1673639100,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
872051,111,Le Havre,92,Nimes,3.0,1.0,1673639100,652.0,Stade Océane,Le Havre,Ligue 2,62,France,True,False
872044,112,Metz,431,Quevilly,2.0,0.0,1673639100,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,True,False
872046,433,Laval,1301,Rodez,3.0,1.0,1673639100,651.0,Stade Francis Le Basser,Laval,Ligue 2,62,France,True,False
872049,1305,Bastia,1297,PAU,1.0,0.0,1673639100,1977.0,Stade Armand-Césari,Furiani,Ligue 2,62,France,True,False
872045,3012,Annecy,114,Paris FC,2.0,0.0,1673639100,1979.0,Parc des Sports,Annecy,Ligue 2,62,France,True,False
872048,113,Niort,1063,Saint Etienne,0.0,1.0,1673898300,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
872047,115,Sochaux,88,Caen,1.0,2.0,1674235800,678.0,Stade Auguste-Bonal,Montbéliard,Ligue 2,62,France,False,True
872054,1063,Saint Etienne,115,Sochaux,2.0,3.0,1674914400,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Ligue 2,62,France,False,True
872058,87,Amiens,111,Le Havre,1.0,1.0,1674928800,633.0,Stade Crédit Agricole de la Licorne,Amiens,Ligue 2,62,France,,
872061,88,Caen,433,Laval,0.0,0.0,1674928800,642.0,Stade Michel d'Ornano,Caen,Ligue 2,62,France,,
924380,89,Dijon,78,Bordeaux,0.0,3.0,1674928800,645.0,Stade Gaston-Gérard,Dijon,Ligue 2,62,France,False,True
872060,92,Nimes,113,Niort,3.0,2.0,1674928800,19777.0,Stade des Antonins,Nîmes,Ligue 2,62,France,True,False
872057,101,Grenoble,1305,Bastia,0.0,1.0,1674928800,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,False,True
872056,105,Valenciennes,112,Metz,1.0,1.0,1674928800,686.0,Stade du Hainaut,Valenciennes,Ligue 2,62,France,,
872053,431,Quevilly,114,Paris FC,3.0,1.0,1674928800,672.0,Stade Robert Diochon,Le Petit-Quevilly,Ligue 2,62,France,True,False
872059,1297,PAU,3012,Annecy,2.0,2.0,1674928800,11898.0,Stade Nouste Camp,Bizanos,Ligue 2,62,France,,
872055,1301,Rodez,90,Guingamp,0.0,1.0,1674928800,675.0,Stade Paul Lignon,Rodez,Ligue 2,62,France,False,True
924381,78,Bordeaux,111,Le Havre,1.0,2.0,1675194300,638.0,Stade Matmut-Atlantique,Bordeaux,Ligue 2,62,France,False,True
872070,90,Guingamp,92,Nimes,1.0,2.0,1675194300,650.0,Stade du Roudourou,Guingamp,Ligue 2,62,France,False,True
872067,101,Grenoble,431,Quevilly,1.0,0.0,1675194300,649.0,Stade des Alpes,Grenoble,Ligue 2,62,France,True,False
872062,112,Metz,1301,Rodez,1.0,1.0,1675194300,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Ligue 2,62,France,,
872068,113,Niort,87,Amiens,1.0,3.0,1675194300,665.0,Stade René Gaillard,Niort,Ligue 2,62,France,False,True
